0.000000,0.000000,0.000000,0.000000,0.000000
-0.257631,-1.384627,-0.314924,-0.723630,1.129653
0.471324,-1.045690,0.224193,0.790240,-1.770251
-1.414501,-0.036435,-2.158408,1.025355,-1.197966
1.652504,-0.667199,0.031123,-1.542265,-2.196016
0.212895,0.906738,1.222661,0.699986,-1.822863
0.630069,-0.374318,-0.856399,-0.030746,-0.313449
-0.519096,0.865960,-0.120831,-0.407292,-2.584249
-1.186207,1.075414,-1.087854,0.075436,0.371356
1.626408,1.562362,0.288160,-0.313960,0.032487
-0.324325,0.902852,-0.640966,0.582406,1.013017
0.219667,1.102401,0.828576,1.407427,0.005769
0.718653,0.503554,-1.345944,1.666285,-0.282169
0.285707,2.259220,0.413542,-2.449768,0.490583
0.607236,2.699629,-2.226371,-1.165475,-0.173323
0.106614,-0.122876,-2.874816,-2.140840,0.417350
0.936924,0.227725,-0.184077,-1.078689,-1.213176
-1.168319,1.109141,-1.094387,1.735855,-1.502091
-0.737461,2.221319,-0.931653,2.131619,-0.368682
-0.594499,0.137278,-0.982254,0.711975,0.811909
0.189196,1.453137,-1.972069,0.807491,-1.714348
1.188830,2.791168,-1.548385,-1.281900,-1.877951
0.302219,-0.330680,-1.514314,-0.569826,0.452906
0.786608,1.188669,-1.004364,0.378281,-1.071432
-0.042925,-0.740995,1.522929,-0.258328,-0.495040
1.156195,0.375893,-2.448524,-0.555459,0.795269
1.737097,1.294507,0.650661,-2.448207,-0.796256
0.085369,1.900480,2.191722,0.370716,-0.438941
0.458755,1.856061,-0.618096,-0.380421,0.415387
0.055154,2.002223,-1.053448,-2.434061,0.734936
-1.200060,1.563604,-1.512428,-1.753575,-0.781943
-0.635772,0.175665,-0.783734,1.758199,-0.869237
-0.748452,0.206987,-1.326970,-0.801562,0.236987
1.439116,2.537146,-1.630859,0.312945,-0.246345
1.105774,0.947436,0.192215,0.558700,0.097103
2.227536,0.829353,0.112050,1.445699,-0.715130
2.288376,0.691095,0.672222,0.046388,-1.352964
0.031666,-0.252634,1.857469,1.968713,-0.849682
0.196772,0.212452,-1.776653,1.322735,-0.378204
0.441039,1.345291,-1.036168,-1.598911,-1.038463
-0.143913,0.546001,-0.582908,2.172817,-2.173105
0.450170,1.191924,0.187737,-1.377766,-1.564715
0.423619,2.940336,-1.672120,0.404086,-0.483747
0.454438,0.390949,-0.074434,0.518664,-0.629010
1.562537,0.053917,-0.730264,1.956188,-0.005722
-1.009389,0.910030,0.383734,1.907667,0.139914
0.265169,0.510720,-0.111875,1.874879,-1.296188
0.639464,0.826094,0.650270,-0.920871,-2.020117
0.188466,0.980002,0.020679,-0.494731,-0.384482
0.687407,0.297370,1.015015,-0.199902,-1.895941
2.390601,-0.619806,-1.666885,0.462584,-2.336735
1.675574,-0.332070,1.367901,-0.595425,-1.705998
-0.924395,0.480671,-0.675852,-1.230335,-2.104999
0.723011,-0.702174,-0.144182,1.325598,-0.804157
0.506073,2.436483,-2.005612,1.989972,-2.921638
0.304746,0.296925,-0.349870,-2.696551,-0.408069
0.841550,0.540738,-0.509786,-1.688205,-1.644478
-0.635652,-0.491926,1.969783,0.169702,0.507311
0.261002,1.603057,-0.645548,-2.812950,0.215089
1.313004,-1.112577,-0.066153,0.173577,0.311251
0.743320,0.360919,-2.576949,1.543443,-0.916546
-1.788023,1.236519,-0.171835,0.260539,0.400423
0.768732,0.500566,-0.312900,0.688690,1.911774
0.209028,2.631899,-1.373964,0.943452,-2.731218
-0.812436,0.614959,0.277291,-0.162862,1.740691
0.016780,-0.948814,0.171520,-0.108689,-0.123672
-0.740018,1.664290,-2.103930,0.898284,-0.754247
0.239460,2.022988,0.164075,1.322985,-0.550507
0.782186,0.560367,-1.412408,1.638670,0.665706
0.418401,1.959794,-1.043946,-0.487719,-1.525701
-0.995206,1.577988,-1.002538,1.137922,-0.399414
-0.412735,0.255251,-0.059955,-0.837924,-0.392498
-1.065712,1.508607,-0.923672,1.406770,0.586765
0.062773,0.210343,-2.082953,-0.268096,-0.314045
1.472940,1.369514,-0.847153,-0.241941,-1.580621
-0.649823,-0.222784,-0.774046,-0.340431,0.813317
-1.225887,-0.381637,-1.240411,1.797853,-1.771204
1.014019,-0.319795,0.085467,0.283556,-1.104143
0.092947,0.700684,-0.259413,1.842417,-0.788917
-0.321952,1.967183,-0.613030,-0.477646,-0.616261
0.694130,2.318201,-1.122130,1.505226,-0.258235
0.733816,0.374812,-0.719532,-0.149154,0.395858
1.839753,0.481073,-0.294474,0.669881,-0.328598
-0.044754,-0.288113,-1.091059,1.360968,-0.537306
-0.056013,2.046332,0.861974,0.219468,-0.980388
0.311250,1.532519,-0.925451,-0.228989,1.048766
-0.795859,2.036493,1.279132,1.087144,1.126541
1.570087,2.318401,-0.445957,-0.715967,-1.108121
2.078793,-0.985809,-0.875732,-0.004316,2.411892
-3.360860,-0.360687,0.024387,1.236112,-1.321487
-0.158841,1.435065,-0.405205,1.845688,-1.835816
-0.648992,1.579797,-1.388552,1.968053,-2.036668
-2.681466,2.003735,-1.230878,-0.801039,-0.894675
0.154486,0.107366,0.620559,-0.437709,-2.121018
1.348511,0.801675,-1.014742,2.200607,-1.811434
0.767765,0.302106,-0.732345,-0.958775,-1.120447
-1.026600,-0.182136,-1.139125,-0.009933,-0.785131
1.142700,1.464261,1.292684,1.825436,0.149041
0.719188,-1.721238,-1.096302,1.024790,-1.392910
-0.477994,1.839688,-1.141453,0.265278,-0.134453
